sentence_id,1-gram_add1,1-gram_addk,1-gram_tokentype,2-gram_add1,2-gram_addk,2-gram_tokentype,3-gram_add1,3-gram_addk,3-gram_tokentype,4-gram_add1,4-gram_addk,4-gram_tokentype
810,3.22891480849463e-131,3.034092851942273e-130,1.6106953420394826e-172,4.008188272199161e-151,1.9890349961069315e-142,2.4882990165461588e-169,6.172599581317466e-160,8.74737972615598e-152,5.755550514994238e-164,2.049332392190713e-161,2.405537456287276e-153,5.538498471267541e-162
811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,2.1127646705804035e-41,4.3119004938168964e-41,1.0098751204317253e-48,1.165140962708018e-45,2.4017905030432634e-43,3.630379153218775e-48,3.88853527096044e-46,1.1946220571428332e-43,2.592863562875237e-46,1.9448377462129377e-46,7.968817645046871e-44,1.9448377462129377e-46
813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,8.133140296447839e-229,5.846119049556911e-228,1.7932845227839633e-292,3.639133114361641e-249,2.5085485921232307e-234,1.0624693350966078e-284,1.0548518027480314e-266,1.366793413170671e-252,3.44092302754061e-275,1.1136741611681528e-271,3.8647570979246114e-258,1.0358411304979052e-273
815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,1.0276153083133973e-40,1.9350810911752347e-40,1.0911567716260447e-48,8.814293889990614e-43,2.5836993599131925e-40,7.824165351065957e-48,3.825142423734292e-46,1.1561748837592306e-43,1.0238146128341675e-46,1.9448377462129377e-46,7.968817645046871e-44,1.9448377462129377e-46
817,2.2354285536619213e-172,1.9492301053913403e-171,3.29923775292533e-228,2.1303015406260067e-193,2.855081269367799e-181,2.4679052008588557e-222,2.4653900258025037e-208,5.0860878147749226e-197,1.2921137365504434e-215,1.6388190371856985e-211,1.2466143888474684e-200,3.791323337199521e-213
818,1.189264229727051e-34,2.737961526496947e-34,1.0048530433841435e-40,2.4615288212225574e-36,4.560696482622084e-34,3.386937487194314e-40,1.5215890563051404e-38,2.3012575864943653e-36,2.0402862790918986e-39,5.089815076885062e-39,9.269844621320625e-37,3.8177343883232635e-39
819,2.1716204433815967e-98,1.6134696769589028e-98,1.6098705954486784e-116,1.5791096629770667e-102,1.0329298524503976e-96,2.2749332988045897e-112,2.679892415467288e-107,1.549266237416223e-101,2.0747144855594438e-110,1.721045470766784e-109,6.916141899244872e-104,4.2476624270074304e-110
820,9.339643165398175e-164,1.6276941031987454e-163,1.117512655627179e-192,8.633105393161104e-173,1.7023604557240693e-163,2.6172534604715734e-188,3.884856322896037e-179,3.50529285935597e-170,5.539441630321779e-182,5.851931051288762e-180,5.217737716274853e-171,3.2923546628061646e-180
821,9.268626620865712e-53,1.248221405126318e-52,1.1943620901534087e-60,2.5719295108304243e-55,2.2107490132620214e-52,5.378354753129793e-59,2.9037016576169154e-57,3.0095426203905577e-54,1.4522765360282336e-57,1.4524184846682518e-57,2.0079307492257164e-54,1.4524184846682518e-57
822,7.669858403841438e-212,3.826648813235863e-211,2.7650018955191828e-276,2.6488889066713022e-245,4.917165438981182e-232,1.1969205850468163e-270,1.2190712614620292e-256,5.5930658585857714e-244,5.298859795436971e-261,7.575626535146664e-258,3.3596013743408293e-245,3.1280003054176045e-258
823,3.02109811157117e-261,3.8148417764842586e-260,0.0,5.017879306826928e-292,1.596267447571093e-274,0.0,2.58938332966e-313,2.8321501662419427e-297,1e-323,4.6346295e-316,2.5117885841807767e-300,1.4317598e-317
824,1.5365393023203257e-191,1.2777545638420995e-190,1.6553686715602977e-236,5.049206164347208e-210,2.2278235422281263e-198,2.5468967483992843e-232,1.465183754785031e-219,1.3220335819784821e-208,1.9352733768447796e-223,1.861759352294149e-220,1.6727100814039606e-209,8.277721074581381e-221
825,1.9408581744618213e-54,4.581306092848546e-54,1.0541765578077222e-68,2.0534336448505246e-62,6.1637243947093555e-59,1.722179297286899e-67,1.661511384250873e-64,4.297627179590491e-61,2.269796154097401e-65,5.549204066395556e-65,1.725779443818928e-61,5.549204066395556e-65
826,8.520240367243208e-33,2.560370705682109e-32,1.0291404642947177e-40,1.4558347885753593e-36,2.7171757681312893e-34,2.805980094225683e-40,1.5242614749287697e-38,2.3093272525928973e-36,2.519130162772989e-39,5.089815076885062e-39,9.269844621320621e-37,3.8177343883232635e-39
827,4.1850652300546675e-54,7.560369200173367e-54,1.0887219290247665e-64,1.0063183633702884e-59,1.3098745881256657e-56,1.635134416723032e-63,5.672399974120075e-61,8.812714966825059e-58,1.471916102307595e-61,2.8389728003679666e-61,5.886633682866363e-58,2.8389728003679666e-61
828,6.311470094383851e-99,8.095678981584235e-99,1.4815437894025753e-120,2.5445039005199736e-109,1.666304529164251e-103,9.954937994702373e-118,1.5144080634806572e-112,8.454846275841662e-107,4.0345808818240456e-114,3.373252454578041e-113,2.0386993932093627e-107,1.8978254101620885e-113
829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,7.691920211909365e-40,1.0530355173625936e-39,9.609638017220228e-45,1.059306189277006e-39,2.3131162654123344e-37,7.167711320198005e-43,3.928046812340633e-42,9.26861373132669e-40,7.575330766641114e-43,9.947845451953e-43,2.7171016048703644e-40,6.633193273083593e-43
831,9.66649119129442e-182,5.314246169750232e-181,3.113661513071838e-240,1.186632557451428e-205,2.8061214292462073e-193,4.0453182089836044e-235,8.323656494698271e-222,1.9006941879305422e-210,5.808167738286937e-229,2.724791662701691e-224,3.491164383103131e-213,4.0658382290555335e-225
832,8.275779207883504e-69,1.6289233005390293e-68,1.129828017309557e-84,2.6713105862404664e-77,2.6894126176894216e-73,5.482233134330408e-83,1.614402979372784e-79,1.8988890539518638e-75,3.2756311030962436e-80,8.100438938345973e-80,1.2748480208349814e-75,8.100438938345973e-80
833,1.4541983681317647e-44,2.2189952741823334e-44,1.1153301819685882e-52,4.532397432725977e-49,1.5552404800656871e-46,1.8852622381621377e-51,7.59924806297777e-50,3.500894827177148e-47,2.850832201167555e-50,3.8014811302051165e-50,2.3362115640712025e-47,3.8014811302051165e-50
834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,9.644929103726197e-53,2.4145997050774583e-52,8.699574932245078e-61,3.5412731459630165e-54,4.911653209171593e-51,3.661478827903832e-58,7.223904316809447e-56,1.1954460992054437e-52,1.083060613176966e-56,7.250749836359249e-57,1.267722033894409e-53,4.0816857746977555e-57
836,1.7989111466482542e-81,6.1207938941603825e-81,1.5167860069610245e-104,1.9774907715683205e-94,2.4454057435633198e-89,8.193268635063442e-103,6.905502171513923e-98,6.845861043586833e-93,1.1783357989310017e-99,2.3110717609186303e-98,2.760355033966769e-93,1.733473220984193e-98
837,5.282970407131603e-73,3.8360176078058466e-73,1.7679849259074677e-88,2.611447586112172e-80,4.5601439347564647e-76,1.0678914639771875e-85,3.1562067407364094e-83,5.569089505060456e-79,1.8215166213253304e-84,1.5833539754390097e-83,3.737461216168224e-79,1.5833539754390097e-83
838,4.5599504190913704e-76,7.122411145960149e-76,1.22182521917085e-88,1.8871990099055575e-81,3.1428655311872732e-77,9.153592216225065e-87,3.162069883478671e-83,5.589786561364548e-79,3.3395608760609015e-84,1.5833539754390097e-83,3.737461216168224e-79,1.5833539754390097e-83
839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,2.1557050183121027e-44,4.2744391753871607e-44,9.863248690126832e-53,3.0754250626137864e-48,1.4248441102134416e-45,6.64240807436551e-52,1.1387741471048993e-49,5.823440801361893e-47,2.1990967383990756e-50,3.8011096378636534e-50,2.3357550498427576e-47,2.851110847653839e-50
842,2.4685272795545885e-18,5.008375576449704e-18,1.0508287976834201e-20,6.045992997384734e-20,7.07620391610736e-19,1.1683958351302148e-20,3.567669982858965e-20,6.420550913504604e-19,3.567669982858965e-20,1.7840093473078357e-20,4.281204020323371e-19,1.7840093473078357e-20
843,3.9290678339833894e-170,3.7657993727867073e-169,1.268259986627847e-220,8.18598499487634e-189,2.4668385831543413e-177,1.2847407708767626e-215,6.411828927021543e-202,1.9192108123279048e-191,1.017272530619352e-208,6.322499990799058e-206,9.539689482592079e-196,4.803712068550326e-207
844,2.0909540080206017e-71,6.04678474241242e-71,1.3727956234800737e-88,7.870465964661572e-77,4.1280763935346004e-72,4.117012403199546e-85,2.6367190476716453e-82,7.5831474877575985e-78,1.5740311741544827e-84,1.5824258664471183e-83,3.7330818068722317e-79,4.174859114927079e-84
845,3.323581111351289e-35,7.718056967569055e-35,9.69940771263607e-41,3.743973271520464e-37,6.076953864744244e-35,5.9824123083283685e-40,1.0169687555827533e-38,1.3877624564882666e-36,1.9086806356008258e-39,5.0903125177643506e-39,9.271656376352638e-37,5.0903125177643506e-39
846,8.195555813651122e-57,2.9177183188305322e-56,1.1466107479707827e-76,6.559251236952927e-62,1.9378486740835912e-57,1.8612473454399373e-72,5.908959018444489e-69,8.528896204837877e-65,6.53828205183467e-73,1.05563971642957e-71,9.315564293939667e-68,3.63279331350546e-73
847,3.334746736966154e-243,9.235912693212449e-242,1.99053049806e-312,6.681409664503382e-274,4.72269214206333e-258,1.585911337879648e-303,1.5737550880181878e-288,6.817565589528665e-274,3.4273560873001364e-296,7.094619025965489e-291,1.4909235221703576e-276,4.516221079057005e-292
848,8.79782719761386e-35,2.042532213049085e-34,9.574443702355201e-41,6.318928269637059e-38,7.245969562720799e-36,3.6245714372375577e-40,1.0175651793182426e-38,1.3893902771862183e-36,5.725482340506494e-39,5.0903125177643506e-39,9.271656376352638e-37,5.0903125177643506e-39
849,9.058392542116199e-166,4.907258164318812e-165,2.14937382701433e-212,1.6780275133429609e-186,6.205408536106013e-176,2.804502095419008e-208,3.485362601227153e-196,4.3334299235581695e-186,1.4204295005264906e-200,3.751392730063041e-198,3.1296702660764255e-188,3.6984825065505765e-199
850,1.161819634252087e-174,1.3699353629851726e-173,2.0635600529968105e-232,2.3459726067916703e-202,8.674918011865035e-191,2.2542340821387385e-228,6.195551287506706e-216,3.4700368849486363e-205,4.977844469579474e-221,4.7628459994235656e-217,2.4457413776161315e-206,2.144328123643293e-217
851,9.101932232278383e-48,2.495868840853248e-47,1.2351930096397948e-60,1.939152452418866e-52,3.1944979647814482e-49,8.161778878100313e-59,9.556150154764304e-57,1.3253913309786245e-53,7.749715683084354e-58,3.2669836244385785e-57,5.574316340408692e-54,2.4504771864405764e-57
852,8.752489649427072e-210,3.57553202166414e-210,1.0705311829261713e-244,2.2093319862413515e-222,5.538203913321912e-211,4.9799876207826026e-238,3.5733784903855855e-227,7.022303857639365e-216,1.338183042539649e-229,3.5572742589016497e-228,6.1638228188394444e-217,1.1259838822971458e-228
853,1.257578858876049e-251,1.652015991365559e-250,2.4329168e-316,4.53670844391381e-272,8.11556491375448e-256,4.6716379287754144e-306,1.9482498284093894e-289,3.0173067630489244e-274,1.0531294654685941e-298,5.5237650555353046e-294,2.3598503442523483e-279,1.1887181949657104e-296
854,6.721628101911709e-172,2.9910614402607713e-171,1.847909491571765e-220,9.119493851312137e-192,1.1582536603750225e-180,2.6046633928304837e-214,3.033304713708573e-203,7.891346999977623e-193,1.7533195384560026e-208,6.357102892951547e-206,9.64409937168731e-196,8.112601452746158e-207
855,4.882767037306053e-177,4.9592518426217536e-176,2.853147394675422e-232,5.567890980890973e-203,1.955305553238207e-191,6.932648878044056e-229,2.05248534742324e-215,1.4397955449563072e-204,4.812370486059946e-221,4.760519436803179e-217,2.4433530983715406e-206,9.306752310029327e-218
856,2.884612107371177e-222,6.963003466526916e-221,1.955831918589661e-288,2.5675074228164166e-253,6.659407013310457e-239,6.300260176463023e-282,6.1627302087088646e-267,1.6206981855540408e-253,4.12757608836072e-273,8.484635833722223e-269,1.410331259826838e-255,8.295093909132595e-270
857,1.0368022627337016e-62,2.076115569540894e-62,1.2710680617231383e-76,3.905341199071872e-69,2.4088269118470232e-65,4.805759285210468e-75,1.89922677476233e-71,1.2490350287995203e-67,1.3962425829359129e-72,2.1187153483639213e-72,1.4812490704050824e-68,1.3249735202224536e-72
858,3.41118569248784e-74,3.772778729042835e-74,1.0853811961870109e-84,3.706153671394757e-77,5.680038154413251e-73,2.833458080502391e-82,1.616924867303462e-79,1.9048149707294371e-75,1.1389572395003042e-80,8.100438938345973e-80,1.2748480208349814e-75,8.100438938345973e-80
859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,6.868644145604358e-295,4.1655308882957276e-293,0.0,0.0,1.37005129299296e-310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,3.720636985584776e-67,1.28088006236868e-66,9.154690726900911e-85,1.1918350078618694e-75,3.020326807747318e-71,1.6803385719439903e-83,2.4190030208361158e-79,3.1580210525266044e-75,6.779423765317539e-81,8.099647338723346e-80,1.2745989054425364e-75,6.07532920375948e-80
862,8.746385838106097e-273,1.8800539474814134e-272,0.0,7.1804185123118264e-298,6.373439406415636e-281,0.0,5.83853483e-315,3.5495774649184887e-299,1.067e-321,5.159156e-317,1.6670305921921669e-301,4.084964e-318
863,3.1989409385580224e-221,4.759103341126186e-220,2.090815770786297e-292,1.0448271598715235e-253,6.753875366599349e-239,6.84229682527208e-287,3.507651581320305e-270,1.7674397394561754e-256,4.4199947986671424e-277,1.6579649736519847e-272,4.1322332432825216e-259,1.0943217415674718e-273
864,1.2554437287730268e-117,3.6670518326579404e-117,1.27892764411293e-144,7.242580738232062e-128,9.785297501795689e-121,2.1179535693231385e-141,2.218753212979856e-133,1.781713027493104e-126,2.071233866277132e-136,3.745459572582922e-135,2.992731488619181e-128,6.281202931487187e-136
865,1.592981008779897e-24,2.3817212491869908e-24,8.7533212626539e-25,4.161334286576019e-23,1.0861016152079727e-21,4.634915270933881e-24,1.0458286054892411e-23,3.135953362071214e-22,6.973212768842345e-24,3.487117567059882e-24,1.2551169804524686e-22,3.487117567059882e-24
866,6.1782623408847276e-30,1.0126366036102974e-29,1.2291117209347318e-36,6.8730053881203324e-34,4.8844115997895545e-32,2.8722737463247332e-36,5.203321035309012e-35,4.734584359215249e-33,1.9838967931240783e-35,2.604203884088242e-35,3.162561989973885e-33,2.604203884088242e-35
867,1.2630974897268815e-270,8.658655394826637e-269,0.0,6.564507654094066e-300,1.7715727463028233e-281,0.0,7.4e-323,3.271896249083921e-306,0.0,0.0,2.482754269326e-312,0.0
868,2.5836674991014412e-148,5.738959203549505e-148,1.323879253649938e-184,9.425827263596861e-160,2.2998532219316762e-150,1.1599150475239315e-178,2.689745232668441e-169,1.7333614291309333e-160,1.8520476262803277e-173,1.5216720202903252e-172,5.992070588623214e-164,2.0425575878822862e-173
869,8.46354570599731e-195,2.443551826077541e-193,2.633944020172737e-264,1.0031005813978004e-219,3.052296816165203e-205,1.2285906353530641e-256,2.6680730431033132e-241,2.257730885130195e-228,1.6026115313146006e-251,3.032520868420828e-246,5.148779334608342e-234,1.4682051058278889e-248
870,5.5539631027671865e-121,3.1279948953991796e-120,1.494740120256414e-156,4.788606698394132e-140,1.9425219021349468e-132,3.707758985944168e-154,4.1748468923152525e-146,7.999424822536369e-139,1.3020453420333131e-148,1.4051298681080357e-146,3.262139972279471e-139,1.0539503963313283e-146
871,1.1120021421717477e-38,2.3144988749689302e-38,9.369774105602751e-45,8.318192085798108e-42,1.3000334697478955e-39,7.058835614133684e-44,1.989180274848605e-42,4.074059888904259e-40,1.2436021863440357e-42,9.949789909625391e-43,2.7181636987254877e-40,9.949789909625391e-43
872,5.477039667952904e-34,6.5135087885844785e-34,9.654531048142953e-37,2.628071363696041e-34,1.9848117716665638e-32,2.1872796646829728e-35,5.207389805161106e-35,4.741989016036564e-33,3.905924052693531e-35,2.604203884088242e-35,3.162561989973885e-33,2.604203884088242e-35
873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,3.4138272654558673e-264,3.67868878476616e-263,0.0,9.20547881806549e-287,3.2234058649659025e-270,1.457e-321,1.9948060725933133e-303,4.1459327811085165e-288,1.72532094598503e-310,4.604623727375158e-306,3.967987684205931e-291,2.9175675342992766e-307
875,3.492365208694177e-91,1.830444923590201e-90,1.488091430706985e-120,2.803558344956806e-105,7.102727645561438e-99,1.7283141546525198e-118,3.3835454009058006e-112,2.3158058385906105e-106,3.0225897325175515e-115,3.372593197736e-113,2.0379027150640922e-107,1.0675267932161747e-113
876,1.1880230783759041e-166,2.0627830116799535e-165,2.219582694775655e-224,7.182128032140301e-184,1.3367938316460332e-171,2.509885870057638e-218,1.283183175618286e-204,1.9552570298101866e-193,1.693694284964015e-213,8.389928778177717e-209,3.055986965343671e-198,2.91268493736096e-211
877,4.197402721107315e-190,1.8679476254756504e-189,1.8951778543956398e-244,3.1532757604479614e-207,2.1387601606967206e-194,1.1269807713279066e-237,3.4770953332968415e-223,3.0225877918370357e-211,6.509440325313308e-231,2.394132320915945e-227,6.619546247141543e-216,6.890579531817954e-229
878,3.911732898218805e-45,1.2132339028933e-44,1.0898183155999599e-56,3.2680684029253744e-48,5.0893896531779003e-45,3.4774572012394924e-55,7.352658432977192e-53,7.041691684120904e-50,1.1459453513709035e-54,7.426943269412458e-54,6.842363650724996e-51,3.096072069817825e-54
879,9.542114064407181e-107,4.602795449690233e-106,1.1642312646199751e-136,5.586425351178185e-121,4.20657568251357e-114,6.723640818202277e-134,2.9169544842936316e-127,8.074529039483324e-121,8.080183016740573e-130,4.923136093111034e-128,1.5054164930076687e-121,2.9550364180463976e-128
880,1.8957030009695413e-54,3.966214720028928e-54,9.591807950804986e-65,1.181704226117174e-59,2.0183782310183918e-56,3.957281654619508e-63,5.674062730166728e-61,8.817879843542886e-58,1.596688104599817e-61,2.8389728003679666e-61,5.886633682866363e-58,2.8389728003679666e-61
881,1.0893383617034857e-271,5.162125184520247e-271,0.0,7.690482998914677e-300,4.0540922515068945e-283,0.0,1.614241769e-314,8.66940554104567e-299,2.213e-321,3.435073e-317,9.976831389700871e-302,3.169253e-318
882,1.14282463889581e-56,2.5562606387462337e-56,9.760101430436578e-65,1.8298293426283556e-59,3.2419345927257533e-56,4.6904580094583446e-63,8.509431041322595e-61,1.4690725598331562e-57,2.155423618775413e-61,2.8389728003679666e-61,5.886633682866363e-58,2.8389728003679666e-61
883,8.24514082168372e-176,2.2175578837500458e-175,2.377818298834878e-216,4.148139871745739e-192,1.707456457561201e-181,1.3341116880055328e-210,7.410763497999001e-200,1.858289960975471e-189,8.360601612099471e-204,1.6506560936557856e-201,2.5511630386998966e-191,1.9600739549468032e-202
884,9.393511358963956e-164,1.8938587861676547e-163,8.843008617827386e-193,9.349570677776105e-173,2.0672503864520973e-163,5.138224231831645e-188,1.7381800405528397e-179,1.2787304696493571e-170,3.246134951613108e-182,5.852502975746471e-180,5.218757502792253e-171,4.389806217074886e-180
885,1.3251268610092802e-200,1.4503672904614686e-199,2.583534659792465e-256,3.505497224857743e-224,3.1850289860327864e-211,8.845558556604895e-252,9.540342626357277e-237,1.2520232947639425e-224,8.140672744278263e-243,3.980226139589587e-239,2.582471249962895e-227,2.5835603683093827e-240
886,2.715412952844492e-162,1.130351601453033e-161,1.1354908916132373e-200,2.0675921907316604e-179,9.309352138655254e-170,3.622644433091383e-197,9.662809254348452e-187,1.7256390968466323e-177,1.9228323905785923e-189,2.23604516566191e-187,4.485425816636186e-178,1.677197775133282e-187
887,3.337750290730351e-177,1.9878675138400543e-176,1.7126773920633185e-224,5.163058768604946e-194,1.6328327426551823e-182,1.1306363405675181e-218,8.658900204827701e-207,4.249709433558423e-196,1.0551447932379135e-212,3.735786731506874e-209,1.1042469749438939e-198,4.008303638912512e-210
888,4.219375211211733e-35,9.30952531412879e-35,1.1759770316147057e-44,1.2360175610194578e-38,3.2275659604675306e-36,6.602471272094022e-44,1.9182662504436987e-42,3.793429574718887e-40,3.4946040000571568e-43,9.949789909625391e-43,2.7181636987254877e-40,9.949789909625391e-43
889,1.1593774407453677e-115,2.7700248300586724e-115,1.2339009149048578e-140,1.8465973103966758e-125,1.1970162702802572e-118,1.4375259877243698e-137,5.548433822338198e-131,2.2443522478520867e-124,3.2371806264424392e-133,9.623018164798733e-132,4.4134168660441767e-125,6.41743526841357e-132
890,1.2390237601742023e-105,2.1424263648274676e-105,2.0258920021049082e-136,2.2490040673271986e-120,9.213381762906256e-114,4.6228196660699445e-133,3.032152927120634e-126,1.0993617511143292e-119,4.396348093028991e-129,7.386147239765429e-128,2.51000776858553e-121,5.54015183037429e-128
891,6.3815169795339975e-55,2.099914001695463e-54,8.863984941666212e-65,1.4896926478390956e-57,3.666905007660058e-54,2.2938090424563552e-62,2.1176189899812314e-59,5.83884953383915e-56,1.2652422685575567e-60,2.1256962287772646e-60,6.193072955028867e-57,6.64856296373755e-61
892,8.717069248053254e-77,7.837864670674775e-77,1.2036781940334122e-88,1.8598917940092323e-80,2.5145561567744366e-76,1.80240102280401e-86,4.689493775177506e-83,9.108126734637615e-79,6.57289922993814e-84,1.5831992452547587e-83,3.7367308866682393e-79,1.1875154815792573e-83
893,4.066821275171619e-21,1.217685508778731e-20,1.0656632107101771e-28,5.276874043735702e-26,2.290563336966319e-24,1.3087234573309356e-28,1.3613568239244957e-27,5.504349544828481e-26,3.833251585278845e-28,6.81610157752127e-28,3.679615891094895e-26,6.81610157752127e-28
894,1.1529041832262288e-34,2.1997052662609482e-34,1.0926346808287148e-40,2.4955887943830646e-37,3.5169367874409154e-35,6.860997668028035e-40,1.017465739742427e-38,1.3891187793303932e-36,3.578776191751548e-39,5.0903125177643506e-39,9.271656376352638e-37,5.0903125177643506e-39
895,2.3653620443521603e-54,2.343769887451042e-54,9.689956991354166e-61,8.247133920033777e-54,1.2510698596803317e-50,7.802720788875554e-59,4.3280199692159763e-57,4.952808759217338e-54,3.61335415156436e-58,1.452276549899888e-57,2.0075383836665125e-54,1.089313863501189e-57
896,1.5022317783200603e-225,5.175113436065104e-224,4.392895326084706e-304,3.0043576336010348e-257,3.5129663079299514e-241,7.892404235422081e-295,4.458752199913515e-276,3.811897418653843e-261,1.2023332298825695e-285,1.2263941969819827e-281,2.725176355041447e-267,5.638095196845809e-284
897,4.247836875016762e-40,1.3200428038998341e-39,1.0730170127649177e-48,4.0758199153259596e-43,1.8739684690389603e-40,3.881128896537011e-48,5.812897685208687e-46,1.9774804777470834e-43,3.9495830656017265e-47,1.944647690731045e-46,7.967260475013645e-44,1.458628309659704e-46
898,3.930746486621566e-45,7.261787726981093e-45,1.047210679295098e-52,1.134808185525605e-47,6.601470807926354e-45,2.4020344655856667e-51,7.586639367948545e-50,3.489294289944542e-47,9.186893067202508e-51,3.8014811302051165e-50,2.3362115640712025e-47,3.8014811302051165e-50
899,5.425268475243809e-251,7.233950688599391e-250,1.51e-320,7.987009283802291e-281,8.206620183827207e-265,2.077843275754e-312,2.1622148844844002e-296,1.416426042468101e-281,8.246070686968206e-304,1.2044833789489468e-298,4.6113226525433676e-284,1.218324281258288e-299
900,1.038606364430301e-101,6.733514755836715e-101,1.2985741321833493e-128,1.3155846091351393e-110,1.3420558433307952e-103,6.131376936895794e-125,1.409933395370177e-117,4.723839663473104e-111,1.3169551873325625e-121,3.8584946128210856e-120,6.786308875688044e-114,1.699143556864357e-121
901,7.930596102732528e-39,1.607785939699689e-38,1.0794584491465543e-48,9.475534081620422e-44,3.8670984267119277e-41,3.5034587604053853e-47,5.823124158558382e-46,1.9844379941050065e-43,9.091732309492809e-47,1.9448377462129377e-46,7.968817645046871e-44,1.9448377462129377e-46
902,1.3633723833339023e-99,3.115080025168608e-99,2.115305943241314e-124,1.2365805979127938e-108,2.1266984523154685e-102,1.3502812158562349e-120,4.442078866309471e-115,6.180655681849968e-109,5.441800005660945e-118,6.589670179266479e-117,5.969835119006579e-111,1.4490579570847647e-117
903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,9.100083749831187e-245,3.873371022792866e-243,0.0,8.558789041818713e-273,4.704763211124045e-255,2.16779447e-315,1.287628027611893e-296,5.759446127923806e-281,2.7575892396538953e-308,1.7838180222591162e-301,1.7307569865924542e-286,2.715539014240809e-303
905,1.2555316682437348e-254,1.3418843226728213e-253,1.620525878366e-312,7.795060754317218e-276,1.718887035071726e-260,8.518388577218708e-306,1.2166893275976082e-289,2.8209905223790744e-275,3.7658961168685326e-295,3.1553217222270924e-291,5.374671530136466e-277,5.8293856174345525e-292
906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,1.7987178023621856e-19,2.993810708824971e-19,9.516227729625813e-21,7.129067854331229e-20,9.613907649339343e-19,2.71795908966306e-20,3.567669982858965e-20,6.420550913504604e-19,3.567669982858965e-20,1.7840093473078357e-20,4.281204020323371e-19,1.7840093473078357e-20
908,3.223480300984209e-179,9.0790130961123e-179,1.8554703035546477e-220,7.862175100555333e-194,8.609813402315604e-183,4.575758022139032e-214,5.9149376941267865e-204,1.2942384004495944e-193,7.319768514992836e-209,6.370140892944965e-206,9.683626419595636e-196,1.1420055674712657e-206
909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,7.847269361782196e-121,7.784914932548306e-121,1.8081698036985306e-148,3.952871120155256e-129,7.864612452799765e-122,5.032853695640993e-143,6.124026696873465e-137,8.533665818954819e-130,8.420766119301895e-140,3.663385236352942e-139,3.766015704582121e-132,7.118687887134673e-140
911,7.47255841352759e-160,1.3475502126655558e-159,2.5923798378506004e-204,1.2361820610025139e-174,1.631969511777799e-164,3.708001051222913e-198,4.251887675914392e-187,3.664329788170284e-177,6.6827805014199145e-192,9.811020683834881e-191,3.635662437001166e-181,8.690651975768346e-192
912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,7.304130625140405e-82,2.7507170923643995e-81,1.3331947156224632e-104,2.070874710405876e-92,3.9798906180736937e-87,3.8504102686486585e-102,3.5823125711931325e-97,4.8280978859979455e-92,2.4124508159731273e-99,3.4645758637985006e-98,4.595202159410404e-93,1.5166408431028516e-98
914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,4.324345149014214e-49,5.531548322367374e-49,1.1322444150824804e-56,2.4866992946996672e-52,1.4195331294859692e-49,1.3090027033885671e-55,1.4846631255457878e-53,1.0253524634822926e-50,4.353213109527782e-54,7.430572967562777e-54,6.849051785608919e-51,7.430572967562777e-54
916,1.172803130987856e-264,2.0903887315396327e-263,0.0,7.080951566825764e-293,6.33504444247811e-276,0.0,1.04699280508733e-309,6.86780802901247e-294,9.406867e-318,2.6342721993e-313,5.664075598950826e-298,8.0142016e-315
917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,1.7650582712586853e-35,2.578831642616843e-35,8.268303374230887e-37,1.0257898515448603e-34,6.901257511731423e-33,7.007851443751684e-36,5.207898736924707e-35,4.742915819323193e-33,5.207898736924707e-35,2.604203884088242e-35,3.162561989973885e-33,2.604203884088242e-35
919,1.0748266161021069e-210,1.6705399807845397e-209,3.586727227786623e-276,2.0007475896179584e-238,1.3572338097166945e-224,4.273963175727542e-269,1.246102888997306e-253,1.1914500808073122e-240,1.5595664036995321e-260,7.528454891838028e-258,3.3179539684982474e-245,6.37565671745301e-259
920,2.485266783759809e-94,8.790475412202156e-94,1.4202146756799996e-120,5.4086034687565616e-105,9.05735419141485e-99,4.485754208180228e-118,1.199179350223509e-111,8.891181441854112e-106,6.191261984980037e-114,3.369629615506015e-113,2.0343250838901463e-107,9.488779289646096e-114
